id,name,drilling_started,drilling_completed,client_name,owner_name,depth_meters,purpose_is,method_is,drill_name,drill_operator_name,length_meters,is_closed,location_name,isn93_east,isn93_north,wgs84_latitude,wgs84_longitude
583,C-3,2006-02-23 00:00:00.0000000,2006-02-24 00:00:00.0000000,Hönnun hf. verkfræðistofa,NULL,30.3,Mannvirkjagerð,Bein hola,Langþráður,Ræktunarsamband Flóa og Skeiða hf.,NULL,0,Reykjavík,357375,408663.4,"64° 9' 3.69""N","21° 55' 53.70""W"
584,C-4,2006-02-11 00:00:00.0000000,2006-02-12 00:00:00.0000000,Hönnun hf. verkfræðistofa,NULL,21.5,Mannvirkjagerð,Bein hola,Langþráður,Ræktunarsamband Flóa og Skeiða hf.,NULL,0,Reykjavík,357287.7,408486.9,"64° 8' 57.87""N","21° 55' 59.54""W"
585,C-5,2006-02-13 00:00:00.0000000,2006-02-13 00:00:00.0000000,Hönnun hf. verkfræðistofa,NULL,24.5,Mannvirkjagerð,Bein hola,Langþráður,Ræktunarsamband Flóa og Skeiða hf.,NULL,0,Reykjavík,357276.3,408535.7,"64° 8' 59.42""N","21° 56' 0.55""W"
586,C-6,2006-02-05 00:00:00.0000000,2006-02-06 00:00:00.0000000,Hönnun hf. verkfræðistofa,NULL,27.5,Mannvirkjagerð,Bein hola,Langþráður,Ræktunarsamband Flóa og Skeiða hf.,NULL,0,Reykjavík,357241.8,408597,"64° 9' 1.35""N","21° 56' 3.31""W"
587,C-7,2006-03-07 00:00:00.0000000,2006-03-08 00:00:00.0000000,Hönnun hf. verkfræðistofa,NULL,28.4,Mannvirkjagerð,Bein hola,Langþráður,Ræktunarsamband Flóa og Skeiða hf.,NULL,0,Reykjavík,357179.9,408538.7,"64° 8' 59.38""N","21° 56' 7.68""W"
588,C-8,2006-03-20 00:00:00.0000000,2006-03-20 00:00:00.0000000,Hönnun hf. verkfræðistofa,NULL,17,Mannvirkjagerð,Bein hola,Langþráður,Ræktunarsamband Flóa og Skeiða hf.,NULL,0,Reykjavík,357256.8,408392,"64° 8' 54.76""N","21° 56' 1.50""W"
589,C-9,2006-02-27 00:00:00.0000000,2006-02-28 00:00:00.0000000,Hönnun hf. verkfræðistofa,NULL,21.5,Mannvirkjagerð,Bein hola,Langþráður,Ræktunarsamband Flóa og Skeiða hf.,NULL,0,Reykjavík,357188,408463.1,"64° 8' 56.95""N","21° 56' 6.83""W"
590,C-10,2006-03-01 00:00:00.0000000,2006-03-03 00:00:00.0000000,Hönnun hf. verkfræðistofa,NULL,26,Mannvirkjagerð,Bein hola,Langþráður,Ræktunarsamband Flóa og Skeiða hf.,NULL,0,Reykjavík,357139.9,408502.3,"64° 8' 58.14""N","21° 56' 10.51""W"
591,C-11,2006-03-21 00:00:00.0000000,2006-03-21 00:00:00.0000000,Hönnun hf. verkfræðistofa,NULL,20.3,Mannvirkjagerð,Bein hola,Langþráður,Ræktunarsamband Flóa og Skeiða hf.,NULL,0,Reykjavík,357175.9,408331.7,"64° 8' 52.69""N","21° 56' 7.27""W"
592,C-12,2006-03-23 00:00:00.0000000,2006-03-23 00:00:00.0000000,Hönnun hf. verkfræðistofa,NULL,23.9,Mannvirkjagerð,Bein hola,Langþráður,Ræktunarsamband Flóa og Skeiða hf.,NULL,0,Reykjavík,357110,408371.8,"64° 8' 53.89""N","21° 56' 12.27""W"
593,C-13,2006-03-27 00:00:00.0000000,2006-03-27 00:00:00.0000000,Hönnun hf. verkfræðistofa,NULL,29.3,Mannvirkjagerð,Bein hola,Langþráður,Ræktunarsamband Flóa og Skeiða hf.,NULL,0,Reykjavík,357078.6,408393.3,"64° 8' 54.53""N","21° 56' 14.67""W"
601,AG-01,1964-04-20 00:00:00.0000000,1964-04-21 00:00:00.0000000,Háskóli Íslands,NULL,4,Mannvirkjagerð,Bein hola,Sullivan 1,Jarðboranir ríkisins,NULL,0,Melar,356340,407340,"64° 8' 19.45""N","21° 57' 5.60""W"
602,AG-02,1964-04-21 00:00:00.0000000,1964-04-21 00:00:00.0000000,Háskóli Íslands,NULL,4.1,Mannvirkjagerð,Bein hola,Sullivan 1,Jarðboranir ríkisins,NULL,0,Melar,356345,407345,"64° 8' 19.62""N","21° 57' 5.25""W"
603,AG-03,1967-02-20 00:00:00.0000000,1967-02-20 00:00:00.0000000,Húsameistari ríkisins,NULL,8.8,Mannvirkjagerð,Bein hola,Grafandi (S-3),Jarðboranir ríkisins,NULL,0,Melar,356350,407350,"64° 8' 19.78""N","21° 57' 4.90""W"
604,AG-04,1967-02-21 00:00:00.0000000,1967-02-21 00:00:00.0000000,Húsameistari ríkisins,NULL,6.7,Mannvirkjagerð,Bein hola,Grafandi (S-3),Jarðboranir ríkisins,NULL,0,Melar,356355,407355,"64° 8' 19.95""N","21° 57' 4.55""W"
605,AG-05,1964-04-22 00:00:00.0000000,1964-04-23 00:00:00.0000000,Háskóli Íslands,NULL,4.3,Mannvirkjagerð,Bein hola,Sullivan 1,Jarðboranir ríkisins,NULL,0,Melar,356360,407360,"64° 8' 20.12""N","21° 57' 4.19""W"
606,AG-06,1967-02-17 00:00:00.0000000,1967-02-17 00:00:00.0000000,Húsameistari ríkisins,NULL,3.9,Mannvirkjagerð,Bein hola,Grafandi (S-3),Jarðboranir ríkisins,NULL,0,Melar,356365,407365,"64° 8' 20.29""N","21° 57' 3.84""W"
607,AG-07,1967-02-17 00:00:00.0000000,1967-02-17 00:00:00.0000000,Húsameistari ríkisins,NULL,3,Mannvirkjagerð,Bein hola,Grafandi (S-3),Jarðboranir ríkisins,NULL,0,Melar,356370,407370,"64° 8' 20.46""N","21° 57' 3.49""W"
608,AG-08,1964-04-21 00:00:00.0000000,1964-04-21 00:00:00.0000000,Háskóli Íslands,NULL,5.4,Mannvirkjagerð,Bein hola,Sullivan 1,Jarðboranir ríkisins,NULL,0,Melar,356375,407375,"64° 8' 20.63""N","21° 57' 3.14""W"
609,AG-09,1967-02-21 00:00:00.0000000,1967-02-21 00:00:00.0000000,Húsameistari ríkisins,NULL,5.8,Mannvirkjagerð,Bein hola,Grafandi (S-3),Jarðboranir ríkisins,NULL,0,Melar,356380,407380,"64° 8' 20.80""N","21° 57' 2.79""W"
610,AG-11,1964-04-22 00:00:00.0000000,1964-04-23 00:00:00.0000000,Háskóli Íslands,NULL,4.3,Mannvirkjagerð,Bein hola,Sullivan 1,Jarðboranir ríkisins,NULL,0,Melar,356385,407385,"64° 8' 20.97""N","21° 57' 2.43""W"
611,AG-15,1964-04-21 00:00:00.0000000,1964-04-21 00:00:00.0000000,Háskóli Íslands,NULL,4.3,Mannvirkjagerð,Bein hola,Sullivan 1,Jarðboranir ríkisins,NULL,0,Melar,356390,407390,"64° 8' 21.13""N","21° 57' 2.8""W"
621,LYFTA,1990-01-08 00:00:00.0000000,1990-01-11 00:00:00.0000000,Bræðurnir Ormsson hf.,NULL,15.1,Mannvirkjagerð,Bein hola,Ísbor,Ísbor hf. frá 1986?1992.,NULL,0,Laugarnes,359191,407174,"64° 8' 18.35""N","21° 53' 34.47""W"
631,AH-01,1971-11-26 00:00:00.0000000,1971-11-29 00:00:00.0000000,Seðlabanki Íslands,NULL,8,Mannvirkjagerð,Bein hola,Klifandi (BB-1),Jarðboranir ríkisins,NULL,0,Arnarhóll,357342,408387,"64° 8' 54.72""N","21° 55' 55.19""W"
632,AH-02,1971-11-15 00:00:00.0000000,1971-11-23 00:00:00.0000000,Seðlabanki Íslands,NULL,9,Mannvirkjagerð,Bein hola,Klifandi (BB-1),Jarðboranir ríkisins,NULL,0,Arnarhóll,357330,408365,"64° 8' 54.0""N","21° 55' 56.0""W"
633,AH-03,1971-11-30 00:00:00.0000000,1971-12-01 00:00:00.0000000,Seðlabanki Íslands,NULL,9.2,Mannvirkjagerð,Bein hola,Klifandi (BB-1),Jarðboranir ríkisins,NULL,0,Arnarhóll,357298,408409,"64° 8' 55.37""N","21° 55' 58.51""W"
634,AH-04,1971-11-24 00:00:00.0000000,1971-11-25 00:00:00.0000000,Seðlabanki Íslands,NULL,8.4,Mannvirkjagerð,Bein hola,Klifandi (BB-1),Jarðboranir ríkisins,NULL,0,Arnarhóll,357286,408387,"64° 8' 54.64""N","21° 55' 59.32""W"
641,Gmót,2007-09-12 00:00:00.0000000,NULL,NULL,NULL,NULL,Mannvirkjagerð,Bein hola,Þumall,Ræktunarsamband Flóa og Skeiða hf.,NULL,0,Reykjavík,360925,405905,"64° 7' 39.95""N","21° 51' 22.16""W"
651,AR-01,1971-06-09 00:00:00.0000000,1971-06-16 00:00:00.0000000,Rafmagnsveita Reykjavíkur,NULL,14,Kaldavatnshola,Bein hola,Höggbor 3,Jarðboranir ríkisins,NULL,0,Ártún,361817,405187.8,"64° 7' 18.12""N","21° 50' 13.92""W"
662,AT-01,1967-05-11 00:00:00.0000000,1967-05-18 00:00:00.0000000,Sementsverksmiðja ríkisins,NULL,21.2,Mannvirkjagerð,Bein hola,Grafandi (S-3),Jarðboranir ríkisins,NULL,0,Ártúnshöfði,362300,406364,"64° 7' 56.76""N","21° 49' 42.15""W"
663,AT-02,1967-05-19 00:00:00.0000000,1967-05-24 00:00:00.0000000,Sementsverksmiðja ríkisins,NULL,17.5,Mannvirkjagerð,Bein hola,Grafandi (S-3),Jarðboranir ríkisins,NULL,0,Ártúnshöfði,362317,406344,"64° 7' 56.14""N","21° 49' 40.83""W"
664,AT-03,1967-05-25 00:00:00.0000000,1967-05-26 00:00:00.0000000,Sementsverksmiðja ríkisins,NULL,12,Mannvirkjagerð,Bein hola,Grafandi (S-3),Jarðboranir ríkisins,NULL,0,Ártúnshöfði,362358,406354,"64° 7' 56.52""N","21° 49' 37.84""W"
671,VR82-08,1982-03-26 00:00:00.0000000,1982-03-30 00:00:00.0000000,Vatnsveita Reykjavíkur,NULL,38.5,Rannsóknarhola,Bein hola,Drífandi (C-1),Jarðboranir ríkisins,NULL,0,Gröf,364541.9,403297.1,"64° 6' 21.3""N","21° 46' 46.63""W"
681,AU-01,1954-02-12 00:00:00.0000000,1954-02-16 00:00:00.0000000,Útvegsbanki Íslands,NULL,9.5,Mannvirkjagerð,Bein hola,Höggbor 1,Jarðboranir ríkisins,NULL,0,Reykjavík,357070,408280,"64° 8' 50.87""N","21° 56' 14.91""W"
691,FORNLEIFAR01-30,1962-06-14 00:00:00.0000000,1962-07-06 00:00:00.0000000,NULL,NULL,5,Rannsóknarhola,Bein hola,NULL,NULL,NULL,0,Reykjavík,356835,408275,"64° 8' 50.35""N","21° 56' 32.26""W"
701,BH-01,1964-10-07 00:00:00.0000000,1964-10-23 00:00:00.0000000,Steypustöð BM Vallá hf.,NULL,15,Kaldavatnshola,Bein hola,Höggbor 3,Jarðboranir ríkisins,NULL,0,Ártúnshöfði,362040,405525,"64° 7' 29.32""N","21° 49' 58.57""W"
731,BG-02,1974-04-23 00:00:00.0000000,1974-04-23 00:00:00.0000000,Borgarverkfræðingurinn í Reykjavík,NULL,4,Mannvirkjagerð,Bein hola,Klifandi (BB-1),Jarðboranir ríkisins,NULL,0,Reykjanesbraut,361415,404740,"64° 7' 3.9""N","21° 50' 42.10""W"
732,BG-04,1974-04-24 00:00:00.0000000,1974-04-26 00:00:00.0000000,Borgarverkfræðingurinn í Reykjavík,NULL,3,Mannvirkjagerð,Bein hola,Klifandi (BB-1),Jarðboranir ríkisins,NULL,0,Reykjanesbraut,361420,404745,"64° 7' 3.25""N","21° 50' 41.75""W"
733,BG-01,1974-04-20 00:00:00.0000000,1974-04-22 00:00:00.0000000,Borgarverkfræðingurinn í Reykjavík,NULL,3,Mannvirkjagerð,Bein hola,Klifandi (BB-1),Jarðboranir ríkisins,NULL,0,Reykjanesbraut,361425,404750,"64° 7' 3.42""N","21° 50' 41.40""W"
734,BG-03,1974-04-23 00:00:00.0000000,1974-04-24 00:00:00.0000000,Borgarverkfræðingurinn í Reykjavík,NULL,5.1,Mannvirkjagerð,Bein hola,Klifandi (BB-1),Jarðboranir ríkisins,NULL,0,Reykjanesbraut,361430,404755,"64° 7' 3.59""N","21° 50' 41.5""W"
735,BG-05,1974-04-26 00:00:00.0000000,1974-04-30 00:00:00.0000000,Borgarverkfræðingurinn í Reykjavík,NULL,7.5,Mannvirkjagerð,Bein hola,Klifandi (BB-1),Jarðboranir ríkisins,NULL,0,Reykjanesbraut,361435,404760,"64° 7' 3.76""N","21° 50' 40.69""W"
741,BRG-01,2000-05-19 00:00:00.0000000,2000-05-19 00:00:00.0000000,Verkfræðistofa Sigurðar Thoroddsen hf.,NULL,12.7,Mannvirkjagerð,Bein hola,Trítill,Ræktunarsamband Flóa og Skeiða hf.,NULL,0,Reykjanesbraut,361420,404325,"64° 6' 49.71""N","21° 50' 40.36""W"
742,BRG-02,2000-05-19 00:00:00.0000000,2000-05-19 00:00:00.0000000,Verkfræðistofa Sigurðar Thoroddsen hf.,NULL,9,Mannvirkjagerð,Bein hola,Trítill,Ræktunarsamband Flóa og Skeiða hf.,NULL,0,Reykjanesbraut,361425,404325,"64° 6' 49.71""N","21° 50' 39.99""W"
743,BRG-03,2000-05-19 00:00:00.0000000,2000-05-19 00:00:00.0000000,Verkfræðistofa Sigurðar Thoroddsen hf.,NULL,11.4,Mannvirkjagerð,Bein hola,Trítill,Ræktunarsamband Flóa og Skeiða hf.,NULL,0,Reykjanesbraut,361430,404335,"64° 6' 50.4""N","21° 50' 39.65""W"
744,BRG-04,2000-05-23 00:00:00.0000000,2000-05-23 00:00:00.0000000,Verkfræðistofa Sigurðar Thoroddsen hf.,NULL,11,Mannvirkjagerð,Bein hola,Trítill,Ræktunarsamband Flóa og Skeiða hf.,NULL,0,Reykjanesbraut,361435,404340,"64° 6' 50.21""N","21° 50' 39.30""W"
745,BRG-05,2000-05-23 00:00:00.0000000,2000-05-23 00:00:00.0000000,Verkfræðistofa Sigurðar Thoroddsen hf.,NULL,12.7,Mannvirkjagerð,Bein hola,Trítill,Ræktunarsamband Flóa og Skeiða hf.,NULL,0,Reykjanesbraut,361440,404345,"64° 6' 50.38""N","21° 50' 38.95""W"
746,BRG-06,2000-05-23 00:00:00.0000000,2000-05-23 00:00:00.0000000,Verkfræðistofa Sigurðar Thoroddsen hf.,NULL,12.7,Mannvirkjagerð,Bein hola,Trítill,Ræktunarsamband Flóa og Skeiða hf.,NULL,0,Reykjanesbraut,361445,404350,"64° 6' 50.55""N","21° 50' 38.59""W"
747,BRG-07,2000-05-23 00:00:00.0000000,2000-05-23 00:00:00.0000000,Verkfræðistofa Sigurðar Thoroddsen hf.,NULL,9.7,Mannvirkjagerð,Bein hola,Trítill,Ræktunarsamband Flóa og Skeiða hf.,NULL,0,Reykjanesbraut,361450,404355,"64° 6' 50.72""N","21° 50' 38.24""W"
748,BRG-08,2000-05-23 00:00:00.0000000,2000-05-23 00:00:00.0000000,Verkfræðistofa Sigurðar Thoroddsen hf.,NULL,10.5,Mannvirkjagerð,Bein hola,Trítill,Ræktunarsamband Flóa og Skeiða hf.,NULL,0,Reykjanesbraut,361455,404360,"64° 6' 50.89""N","21° 50' 37.89""W"
749,BRG-09,2000-05-23 00:00:00.0000000,2000-05-23 00:00:00.0000000,Verkfræðistofa Sigurðar Thoroddsen hf.,NULL,11.8,Mannvirkjagerð,Bein hola,Trítill,Ræktunarsamband Flóa og Skeiða hf.,NULL,0,Reykjanesbraut,361460,404365,"64° 6' 51.5""N","21° 50' 37.54""W"
750,BRG-10,2000-05-23 00:00:00.0000000,2000-05-23 00:00:00.0000000,Verkfræðistofa Sigurðar Thoroddsen hf.,NULL,12.7,Mannvirkjagerð,Bein hola,Trítill,Ræktunarsamband Flóa og Skeiða hf.,NULL,0,Reykjanesbraut,361465,404370,"64° 6' 51.22""N","21° 50' 37.18""W"
751,BRG-11,2000-05-23 00:00:00.0000000,2000-05-23 00:00:00.0000000,Verkfræðistofa Sigurðar Thoroddsen hf.,NULL,9.7,Mannvirkjagerð,Bein hola,Trítill,Ræktunarsamband Flóa og Skeiða hf.,NULL,0,Reykjanesbraut,361470,404375,"64° 6' 51.39""N","21° 50' 36.83""W"
791,EG-01,2008-05-14 00:00:00.0000000,2008-05-16 00:00:00.0000000,Ölgerðin Egill Skallagrímsson hf.,NULL,80,Jarðskautshola,Bein hola,Krapi,Vatnsborun ehf.,NULL,0,Ártúnshöfði,363425.1,405273.5,"64° 7' 23.20""N","21° 48' 15.49""W"
801,MB-01,2022-04-26 00:00:00.0000000,2022-04-27 00:00:00.0000000,Vegagerð ríkisins,NULL,30,Mannvirkjagerð,Bein hola,Arnór,Árni ehf.,NULL,0,Kringlumýri,357964,407011,"64° 8' 11.27""N","21° 55' 4.53""W"
802,MB-02,2022-04-28 00:00:00.0000000,2022-05-03 00:00:00.0000000,Vegagerð ríkisins,NULL,54,Mannvirkjagerð,Bein hola,Arnór,Árni ehf.,NULL,0,Kringlumýri,358947,406543,"64° 7' 57.63""N","21° 53' 50.35""W"
803,MB-03,2022-05-04 00:00:00.0000000,2022-05-08 00:00:00.0000000,Vegagerð ríkisins,NULL,60,Mannvirkjagerð,Bein hola,Arnór,Árni ehf.,NULL,0,Kringlumýri,359624,406278,"64° 7' 50.8""N","21° 52' 59.47""W"
804,MB-04,2022-05-09 00:00:00.0000000,NULL,Vegagerð ríkisins,NULL,6,Mannvirkjagerð,Bein hola,Arnór,Árni ehf.,NULL,0,Grensás,359983,406206,"64° 7' 48.29""N","21° 52' 32.72""W"
805,MB-05,2022-05-01 00:00:00.0000000,NULL,Vegagerð ríkisins,NULL,7,Mannvirkjagerð,Bein hola,Arnór,Árni ehf.,NULL,0,Grensás,360047,406177,"64° 7' 47.44""N","21° 52' 27.89""W"
806,MB-06,2022-05-01 00:00:00.0000000,NULL,Vegagerð ríkisins,NULL,6,Mannvirkjagerð,Bein hola,Arnór,Árni ehf.,NULL,0,Grensás,359932,406133,"64° 7' 45.86""N","21° 52' 36.24""W"
807,MB-07,2022-05-01 00:00:00.0000000,NULL,Vegagerð ríkisins,NULL,8,Mannvirkjagerð,Bein hola,Arnór,Árni ehf.,NULL,0,Grensás,360015,406097,"64° 7' 44.82""N","21° 52' 29.99""W"
808,MB-08,2022-06-01 00:00:00.0000000,NULL,Vegagerð ríkisins,NULL,21,Mannvirkjagerð,Bein hola,Arnór,Árni ehf.,NULL,0,Grensás,360011,406092,"64° 7' 44.65""N","21° 52' 30.27""W"
821,SB-01,2022-06-01 00:00:00.0000000,NULL,Vegagerð ríkisins,NULL,20.5,Mannvirkjagerð,Bein hola,Arnór,Árni ehf.,NULL,0,Reykjavík,361247,406778,"64° 8' 8.59""N","21° 51' 1.29""W"
822,SB-02,2022-06-01 00:00:00.0000000,NULL,Vegagerð ríkisins,NULL,20,Mannvirkjagerð,Bein hola,Arnór,Árni ehf.,NULL,0,Reykjavík,361243,406663,"64° 8' 4.87""N","21° 51' 1.20""W"
823,SB-03,2022-06-01 00:00:00.0000000,NULL,Vegagerð ríkisins,NULL,8,Mannvirkjagerð,Bein hola,Arnór,Árni ehf.,NULL,0,Reykjavík,361289,406683,"64° 8' 5.58""N","21° 50' 57.87""W"
824,SB-04,2022-06-01 00:00:00.0000000,NULL,Vegagerð ríkisins,NULL,8,Mannvirkjagerð,Bein hola,Arnór,Árni ehf.,NULL,0,Reykjavík,361239,406578,"64° 8' 2.12""N","21° 51' 1.21""W"
825,SB-05,2022-06-01 00:00:00.0000000,NULL,Vegagerð ríkisins,NULL,20,Mannvirkjagerð,Bein hola,Arnór,Árni ehf.,NULL,0,Reykjavík,361244,406454,"64° 7' 58.13""N","21° 51' 0.43""W"
826,SB-06,2022-06-01 00:00:00.0000000,NULL,Vegagerð ríkisins,NULL,24,Mannvirkjagerð,Bein hola,Arnór,Árni ehf.,NULL,0,Reykjavík,361274,406296,"64° 7' 53.8""N","21° 50' 57.69""W"
827,SB-07,2022-06-01 00:00:00.0000000,NULL,Vegagerð ríkisins,NULL,20,Mannvirkjagerð,Bein hola,Arnór,Árni ehf.,NULL,0,Reykjavík,361280,406104,"64° 7' 46.89""N","21° 50' 56.61""W"
828,SB-08,2022-06-01 00:00:00.0000000,NULL,Vegagerð ríkisins,NULL,20,Mannvirkjagerð,Bein hola,Arnór,Árni ehf.,NULL,0,Reykjavík,361241,405980,"64° 7' 42.83""N","21° 50' 59.7""W"
829,SB-09,2022-06-01 00:00:00.0000000,NULL,Vegagerð ríkisins,NULL,8,Mannvirkjagerð,Bein hola,Arnór,Árni ehf.,NULL,0,Reykjavík,361238,405859,"64° 7' 38.93""N","21° 50' 58.89""W"
830,SB-10,2022-06-01 00:00:00.0000000,NULL,Vegagerð ríkisins,NULL,10,Mannvirkjagerð,Bein hola,Arnór,Árni ehf.,NULL,0,Reykjavík,361288,405838,"64° 7' 38.32""N","21° 50' 55.13""W"
831,SB-11,2022-06-01 00:00:00.0000000,NULL,Vegagerð ríkisins,NULL,20,Mannvirkjagerð,Bein hola,Arnór,Árni ehf.,NULL,0,Reykjavík,361244,405782,"64° 7' 36.45""N","21° 50' 58.19""W"
832,SB-12,2022-06-01 00:00:00.0000000,NULL,Vegagerð ríkisins,NULL,11,Mannvirkjagerð,Bein hola,Arnór,Árni ehf.,NULL,0,Reykjavík,361311,405788,"64° 7' 36.74""N","21° 50' 53.27""W"
852,2A,2007-09-13 00:00:00.0000000,2007-09-13 00:00:00.0000000,Íslenzkir Aðalverktakar hf,NULL,3,Mannvirkjagerð,Bein hola,Þumall,Ræktunarsamband Flóa og Skeiða hf.,NULL,0,Reykjavík,359686.8,407477.4,"64° 8' 28.86""N","21° 52' 58.87""W"
853,2V,2007-09-13 00:00:00.0000000,2007-09-13 00:00:00.0000000,Íslenzkir Aðalverktakar hf,NULL,3.1,Mannvirkjagerð,Bein hola,Þumall,Ræktunarsamband Flóa og Skeiða hf.,NULL,0,Reykjavík,359656.3,407494.7,"64° 8' 29.38""N","21° 53' 1.18""W"
854,3V,2007-09-13 00:00:00.0000000,2007-09-13 00:00:00.0000000,Íslenzkir Aðalverktakar hf,NULL,5.5,Mannvirkjagerð,Bein hola,Þumall,Ræktunarsamband Flóa og Skeiða hf.,NULL,0,Reykjavík,360306.6,406728.4,"64° 8' 5.61""N","21° 52' 10.57""W"
855,3A,2007-09-13 00:00:00.0000000,2007-09-13 00:00:00.0000000,Íslenzkir Aðalverktakar hf,NULL,5.5,Mannvirkjagerð,Bein hola,Þumall,Ræktunarsamband Flóa og Skeiða hf.,NULL,0,Reykjavík,360318.7,406725.8,"64° 8' 5.55""N","21° 52' 9.67""W"
856,4V,2007-09-18 00:00:00.0000000,2007-09-18 00:00:00.0000000,Íslenzkir Aðalverktakar hf,NULL,6,Mannvirkjagerð,Bein hola,Þumall,Ræktunarsamband Flóa og Skeiða hf.,NULL,0,Reykjavík,360444.8,406597.6,"64° 8' 1.60""N","21° 51' 59.93""W"
857,4A,2007-09-18 00:00:00.0000000,2007-09-18 00:00:00.0000000,Íslenzkir Aðalverktakar hf,NULL,3.2,Mannvirkjagerð,Bein hola,Þumall,Ræktunarsamband Flóa og Skeiða hf.,NULL,0,Reykjavík,360443.3,406573.1,"64° 8' 0.80""N","21° 51' 59.96""W"
858,4B-A,2007-09-18 00:00:00.0000000,2007-09-18 00:00:00.0000000,Íslenzkir Aðalverktakar hf,NULL,3.5,Mannvirkjagerð,Bein hola,Þumall,Ræktunarsamband Flóa og Skeiða hf.,NULL,0,Reykjavík,360632.6,406345.7,"64° 7' 53.74""N","21° 51' 45.22""W"
859,4B-V,2007-09-18 00:00:00.0000000,2007-09-18 00:00:00.0000000,Íslenzkir Aðalverktakar hf,NULL,3,Mannvirkjagerð,Bein hola,Þumall,Ræktunarsamband Flóa og Skeiða hf.,NULL,0,Reykjavík,360617.8,406363.7,"64° 7' 54.30""N","21° 51' 46.37""W"
860,4C-S,2007-09-18 00:00:00.0000000,2007-09-18 00:00:00.0000000,Íslenzkir Aðalverktakar hf,NULL,4.5,Mannvirkjagerð,Bein hola,Þumall,Ræktunarsamband Flóa og Skeiða hf.,NULL,0,Reykjavík,360651.6,406278.1,"64° 7' 51.59""N","21° 51' 43.59""W"
861,4C-N,2007-09-18 00:00:00.0000000,2007-09-18 00:00:00.0000000,Íslenzkir Aðalverktakar hf,NULL,3.1,Mannvirkjagerð,Bein hola,Þumall,Ræktunarsamband Flóa og Skeiða hf.,NULL,0,Reykjavík,360664.6,406303.2,"64° 7' 52.42""N","21° 51' 42.71""W"
862,5A,2007-09-18 00:00:00.0000000,2007-09-18 00:00:00.0000000,Íslenzkir Aðalverktakar hf,NULL,5.5,Mannvirkjagerð,Bein hola,Þumall,Ræktunarsamband Flóa og Skeiða hf.,NULL,0,Reykjavík,360640.6,406202.8,"64° 7' 49.15""N","21° 51' 44.15""W"
863,5V,2007-09-18 00:00:00.0000000,2007-09-18 00:00:00.0000000,Íslenzkir Aðalverktakar hf,NULL,4.5,Mannvirkjagerð,Bein hola,Þumall,Ræktunarsamband Flóa og Skeiða hf.,NULL,0,Reykjavík,360633.6,406254.3,"64° 7' 50.80""N","21° 51' 44.84""W"
864,6V,2007-09-12 00:00:00.0000000,2007-09-12 00:00:00.0000000,Íslenzkir Aðalverktakar hf,NULL,8.8,Mannvirkjagerð,Bein hola,Þumall,Ræktunarsamband Flóa og Skeiða hf.,NULL,0,Reykjavík,360924,405925.3,"64° 7' 40.61""N","21° 51' 22.30""W"
865,6A,2007-09-12 00:00:00.0000000,2007-09-12 00:00:00.0000000,Íslenzkir Aðalverktakar hf,NULL,6,Mannvirkjagerð,Bein hola,Þumall,Ræktunarsamband Flóa og Skeiða hf.,NULL,0,Reykjavík,360945.4,405905.1,"64° 7' 39.99""N","21° 51' 20.65""W"
866,7A,2007-09-20 00:00:00.0000000,2007-09-20 00:00:00.0000000,Íslenzkir Aðalverktakar hf,NULL,5,Mannvirkjagerð,Bein hola,Þumall,Ræktunarsamband Flóa og Skeiða hf.,NULL,0,Reykjavík,361097.2,405746.8,"64° 7' 35.10""N","21° 51' 8.91""W"
867,7B,2007-09-20 00:00:00.0000000,2007-09-20 00:00:00.0000000,Íslenzkir Aðalverktakar hf,NULL,6,Mannvirkjagerð,Bein hola,Þumall,Ræktunarsamband Flóa og Skeiða hf.,NULL,0,Reykjavík,361148.2,405707,"64° 7' 33.89""N","21° 51' 5.2""W"
868,7C,2007-09-20 00:00:00.0000000,2007-09-20 00:00:00.0000000,Íslenzkir Aðalverktakar hf,NULL,5,Mannvirkjagerð,Bein hola,Þumall,Ræktunarsamband Flóa og Skeiða hf.,NULL,0,Reykjavík,361178.5,405679.8,"64° 7' 33.6""N","21° 51' 2.69""W"
869,8A,2007-09-20 00:00:00.0000000,2007-09-20 00:00:00.0000000,Íslenzkir Aðalverktakar hf,NULL,3.6,Mannvirkjagerð,Bein hola,Þumall,Ræktunarsamband Flóa og Skeiða hf.,NULL,0,Reykjavík,361244.2,405640.8,"64° 7' 31.90""N","21° 50' 57.71""W"
870,8B,2007-09-19 00:00:00.0000000,2007-09-19 00:00:00.0000000,Íslenzkir Aðalverktakar hf,NULL,2,Mannvirkjagerð,Bein hola,Þumall,Ræktunarsamband Flóa og Skeiða hf.,NULL,0,Reykjavík,361298.3,405619.9,"64° 7' 31.30""N","21° 50' 53.65""W"
871,8C,2007-09-19 00:00:00.0000000,2007-09-19 00:00:00.0000000,Íslenzkir Aðalverktakar hf,NULL,6,Mannvirkjagerð,Bein hola,Þumall,Ræktunarsamband Flóa og Skeiða hf.,NULL,0,Reykjavík,361332,405606.2,"64° 7' 30.91""N","21° 50' 51.11""W"
